section,sent.no,filename,sentences,neutral,generalization,exemplification,attribution,conditional,ID
b,366,asr.2016.81.1.165_nonotes.txt,"Harsh as it was, life aboard ships ordinarily met seamen’s expectations as determined by settled customs and predictable levels of reward and punishment.",0,1,0,0,0,657
b,210,ci.43.1.688306_nonotes.txt,"What makes Adele’s song seem, paradoxically, so appropriate to these settings, so much at home in them?",1,0,0,0,0,658
e,282,nlh.47.2.631305_nonotes.txt,Universities need to stand tall by emphasizing the duties that they fulfil.,1,0,0,0,0,659
e,108,ahr.2016.121.3.780_nonotes.txt,Fichte’s concept of the “closed commercial state” (Der geschlossene Handelsstaat) is a tempting antidote to the insidious consequences of the integrating forces.,0,1,0,0,0,660
b,321,asr.2016.81.4.800_nonotes.txt,"Not only does Moroccan and Turkish minorities’ Muslim background contrast with the predominantly Christian background of Dutch natives, but religion is in general much more important for Moroccans and Turks than for the highly secular native majority.",0,1,0,0,0,661
b,261,pmla.2016.131.1.101_nonotes.txt,"Finally, I will return to the question of Bertha's room and suggest how the novel's own symbolic architecture might help us address the question of this puzzlingly entrenched reading mistake.",1,0,0,0,0,662
b,216,sr.55.1.02_nonotes.txt,"""Intellectual Beauty,"" then, is not simply one phrase among others when it enters the economy of Shelley's poem.",0,1,0,0,0,663
b,294,asr.2016.81.5.877_nonotes.txt,"We then draw on an in-depth, qualitative case study of a cohesive town with a serious adolescent suicide problem, including a history of repeated or “echo” suicide clusters, to demonstrate how this reconceptualization of integration and regulation can improve our understanding of suicide in ways that are particularly meaningful for suicide prevention.",0,1,0,0,0,664
b,252,asr.2016.81.6.1161_nonotes.txt,"One motivation for our inquiry comes from two articles that, taken together, present a puzzle.",1,0,0,0,0,665
e,270,ci.42.3.685601_nonotes.txt, The first research on cloning was initially designed to study the mechanisms of cellular differentiation.,1,0,0,0,0,666
b,213,sn.48.3.02_nonotes.txt,"Although not traumatic in itself, the experience of conjuring resembles, in Cathy Caruth’s phrase, the unclaimed experiences of trauma, and it is in Bleak House that Dickens explores the connection between these discourses.",0,1,0,0,0,667
e,258,asr.2016.81.2.290_nonotes.txt,"The incapacitation/deterrence model, on the other hand, suggests reductions in racial/ethnic homicide disparities due to decreasing violence among minorities ensnared by the prison boom.",0,1,0,0,0,668
e,261,nlh.47.2.631298_nonotes.txt,"Latour’s mode of [ATT], much like Badiou’s conception of fidelity—though without Badiou’s Maoist dogmatism—is well suited to restore passion and commitment to the humanities.",0,1,1,0,0,669
e,219,sn.48.4.01_nonotes.txt,"Where “Penelope” ends with Molly Bloom falling asleep, Finnegans Wake (probably) takes place entirely in the sleeping mind of its protagonist, Humphrey Chimpden Earwicker.",1,0,0,0,0,670
b,249,asr.2016.81.6.1276_nonotes.txt,"Although likely influenced by the characteristics of their origin neighborhoods, upon separating from one’s parental family and establishing one’s own household, initial neighborhoods of residence are likely to be relatively low in socioeconomic status (SES), commensurate with the low earnings and unstable employment that typify initial entry into the workforce.",0,1,0,0,0,671
b,261,nlh.47.2.631298_nonotes.txt,"To say that war might one day be abolished sounds like a progressive claim, while saying that handguns in the possession of the citizenry will naturally increase violence also sounds like a progressive claim, even though “nature” is usually a conservative trope.",0,1,0,0,0,672
e,177,modernismmodernity.2016.23.4.833_nonotes.txt,"To instead attempt to view this as a ""universal"" vision of utopia ""fulfilled,"" even a utopia that contains the trace of death, or that resembles death, risks turning ""Sur l'Eau"" into just another ""pale and powerless"" vision, minimal consolation for a damaged life, rather than the grand ""magic trick"" that it is: a ready-made double dialectical image artfully re-composed, transformed, into a double image that both negates ""utopia"" and finds a call to utopian action in negation.",0,1,1,0,0,673
b,312,ahr.2016.121.2.377_nonotes.txt,"We looked for information in books we knew would have it, or in newspapers we knew would have it, or in archives we knew would have it.",1,0,0,0,0,674
e,174,modernismmodernity.2016.23.4.711_nonotes.txt,"Dalloway, a principle for marking life's private sphere and projecting faith, second-hand, across these privacies; without ongoing ideological work and juridical enforcement, Woolf tells us, these demarcations dissolve .",0,1,0,1,0,675
e,288,asr.2016.81.5.857_nonotes.txt,"The effect of this trend on crime reduction has been underwhelming, and some policies and practices have brought about opposite-than-intended effects by making crime worse.",0,1,0,0,0,676
e,246,asr.2016.81.3.575_nonotes.txt,These findings show that child protection intervention is most frequent in states with punitive social policy regimes and suppressed in states with social policy regimes that favor redistributive interventions.,0,1,0,0,0,677
b,318,asr.2016.81.2.215_nonotes.txt,What does it mean to span a cultural boundary?,1,0,0,0,0,678
e,180,nlh.47.4.643669_nonotes.txt,Not that we would have to advocate their exact ideas about the aesthetic—but we would likely need some notion of the specificity of art as a way of thinking or understanding if a practice like close reading is to be used a means of producing evidence.,0,1,0,0,0,680
e,180,modernismmodernity.2016.23.3.631_nonotes.txt,"As far back at least as Macbeth's ""Weird Sisters,"" the weird also implies something unearthly.",0,1,0,0,0,681
e,255,nlh.47.4.643670_nonotes.txt,"The catalog here pits the leveling effects of parataxis—the formal equivalent of automatization—against the escalating affective logic of Shklovsky’s own train of thought, which, undermining the apparent randomness of the list, moves from the material to the abstract, and from the emotionally neutral (clothes, furniture) to the affectively charged (wives, fear of war).",0,1,0,0,0,682
e,240,pmla.2016.131.5.1316_nonotes.txt,"In fact, strictly speaking it is not even written in English to begin with.",1,0,0,0,0,683
b,219,ci.42.2.684357_nonotes.txt,"Healthy and sick animals alike were bought and sold: the former in the market, the latter in the dark corners or cellars of Cow-Cross Street, Cock Lane, Hosier Lane, Sharp’s Alley, and elsewhere along the market perimeter.",1,0,0,0,0,684
b,189,ci.42.2.684354_nonotes.txt,"Hammershøi’s figures, when they appear, often face away from the viewer, as if absorbed in something that the viewer cannot share, but sometimes he depicts them in profile or front-facing, and on the rare occasions when he paints multi-figure compositions, the figures are distinguished from each other primarily by their relative position vis-à-vis the viewer.",1,0,0,0,0,685
e,195,sr.55.1.04_nonotes.txt,"Building on the earlier distrust of ""romance revivalism,"" the hollow affixing of residual color to the present reveals itself as a devastating miscalculation, one that can only exacerbate an already lopsided ideological landscape.",0,1,1,0,0,686
b,261,nlh.47.2.631298_nonotes.txt,Which baboon is now grooming or sharing food with another?,1,0,0,0,0,687
e,108,ahr.2016.121.3.780_nonotes.txt,This paradoxical institution thus forces us to rethink our standard histories of the nineteenth and twentieth centuries and sheds light on the institutions in which many of us make our home.,0,1,0,0,0,688
e,213,modernismmodernity.2016.23.3.611_nonotes.txt,"Without its world, the human is merely another species on earth, testing itself against threats of its own creation and in the process becoming a force like nature (capable only of overt behavior) that jeopardizes its own existence.",0,1,0,0,0,689
e,270,asr.2016.81.5.981_nonotes.txt,"Thus, when explicit information on legal status is not available, the stigma captured in the experiment is likely being applied to all Latinos, and particularly Mexican Americans.",0,1,0,0,0,690
e,282,sn.48.2.04_nonotes.txt,"This relation can only be specified critically at the moment style defamiliarizes habitual modes of comprehension, and thus appears as form.",0,1,0,0,0,691
e,186,sr.55.2.02_nonotes.txt,"Situating the ""Preface"" within a historically grounded discourse of enthusiasm, Mee locates the disjunction between poetry and passion primarily in the figure of the poet: the author must suppress his own enthusiasm in order to produce good poetry.",0,1,0,1,0,692
e,132,modernismmodernity.2016.23.4.855_nonotes.txt,"Third, far from representing a soldier as vindicating the culture's superiority by his rightful victory over his opponent, such poems dissolve any notion of one nation's higher claim to honor, freedom, justice, righteousness, and poetry by showing the opposing soldiers to be, in Service's words, ""just the same.""",0,1,0,0,0,693
e,237,pmla.2016.131.1.64_nonotes.txt,"The list poetic, representative and effacing, the list that doubles back on time, perhaps provides the best representation of itself as process, of its own future, as well as that of the multiple populations in time and space into whose lives it provides a brief and perpetually unsatisfying glimpse: Teâno wonck nippée am | I will be here by and by againe.",0,1,1,0,0,694
e,189,nlh.47.4.643673_nonotes.txt,It is this which makes Currie’s model of narrative so apt to the study of the one-day novel.,0,1,1,0,0,695
b,270,nlh.47.4.643674_nonotes.txt,"He possesses five senses for perceiving and a mind for modeling the world; he experiences hopes, doubts, fears, urges; he remembers triumphs, disappointments, faces, tunes, phrases.",1,0,0,0,0,696
e,183,sn.48.1.04_nonotes.txt,"She even demands physical removal from the ostentatious house that so repulses her, moving the Benedicts’ day-to-day domestic life to the more reasonably luxurious guest house and leaving the mansion to loom nearby like a mausoleum of past Benedict capitalists.",1,0,0,0,0,697
e,249,pmla.2016.131.5.1207_nonotes.txt,"It may not be necessary because translation becomes the endemic state of communication, of language itself.",0,1,0,0,0,698
e,369,nlh.47.4.643672_nonotes.txt,Perhaps there’s a literary parallel to the theatrical commonplace that real acting can’t happen “on book.”,1,0,0,0,0,701
b,261,pmla.2016.131.3.622_nonotes.txt,"Young men from the very earliest days of the East India Company joined the enterprise at its lowest rank, writer, working in factories to further the aims of colonial commerce.",1,0,0,0,0,702
e,231,ahr.2016.121.4.1167_nonotes.txt,This was also surely the case for lesbians in other times and places.,0,1,0,0,0,703
e,273,pmla.2016.131.3.686_nonotes.txt,"The cameraman too felt that the images he had recorded were beautiful, all that could be desired.",1,0,0,0,0,705
b,126,ahr.2016.121.4.1114_nonotes.txt,"Browne’s Sylva Americana (YEAR) listed  trees in the U.S. “which exceed  feet in height,” and by YEAR Charles Sargent’s Manual of the Trees of North America noted  arboreal species.",1,0,0,0,0,706
b,246,ci.42.4.686960_nonotes.txt,"As for poetic influence, known to literary critics and theorists simply as influence, it is now inextricably linked, in glossaries of literary terms, with Harold Bloom’s anxiety of influence.",0,1,0,0,0,707
b,108,ahr.2016.121.3.780_nonotes.txt,Farsighted reformers at the end of the nineteenth century agreed with Lieber.,1,0,0,0,0,708
b,132,modernismmodernity.2016.23.4.855_nonotes.txt,"Such works demonstrate, if national anthems and imperial odes had left any doubt, that poetry isn't inherently internationalist.",0,1,1,0,0,709
b,216,modernismmodernity.2016.23.2.403_nonotes.txt,"In Mexico at the World's Fairs (YEAR), Mauricio Tenorio-Trillo briefly mentions how the government of President Porfirio Díaz paid the writer Manuel de Olaguíbel , pesos to ""compile a bibliography of Mexican science in the nineteenth century"" as propaganda for the YEAR Paris exhibition.",1,0,0,0,0,710
b,321,asr.2016.81.4.800_nonotes.txt,"In addition, voluntary association involvement is thought to foster social cohesion, increase political participation, and contribute to the functioning of democracy, although certain involvement patterns could amplify preexisting social inequalities and sharpen social boundaries.",0,1,0,0,0,711
e,168,nlh.47.1.626117_nonotes.txt,"She had, we know, a sharp eye for continuity flaws: in the case of Psycho, for example, one was so minor it went undetected by Hitchcock and his crew—the shot in which Marion Crane lies dead on the bathroom floor.",1,0,0,0,0,714
e,189,ci.42.4.686962_nonotes.txt,"Such a pluralism may sound to some like a position of (hopelessly naïve) relativism, but that indictment fails to understand the nature of Latour’s more modest plea to temper the arrogant conviction on the part of the moderns that we have already succeeded in adjudicating the reality of the world and that all accounts that do not fit into that mold can be explained away as the problematic beliefs of others.",0,1,0,1,0,715
b,279,asr.2016.81.4.696_nonotes.txt,These two types of couples may be very different in financial circumstances and the stability of the wife-breadwinner status.,1,0,0,0,0,716
b,288,asr.2016.81.6.1097_nonotes.txt,"Thus, it is the interaction of social class signals and gender—rather than either in isolation—that predicts whether an applicant will thrive or struggle in this high-wage, high-stakes labor market.",0,1,0,0,0,717
e,126,ci.42.3.685603_nonotes.txt,"In YEAR, only a few months after having developed his own system of binary mathematics, Leibniz received a letter from a Jesuit acquaintance containing a copy of an eleventh-century Chinese diagram of the sixty-four hexagrams in the oracular Book of Changes (or Yijing).",1,0,0,0,0,718
b,249,asr.2016.81.6.1276_nonotes.txt,"Recent economic recessions and rising levels of income and wealth inequality may have contributed to increases in neighborhood socioeconomic differentiation, perhaps making it increasingly difficult to move from disadvantaged to advantaged areas.",1,0,0,0,0,719
e,183,pmla.2016.131.2.324_nonotes.txt,"Yet new formalism like that of Otter, Sanborn, and Rigal, in its commitment to the undecidability of form, invites us to see the challenge of reading not in spatial terms but in temporal ones, as these critics' performances of activist formalism reach back to Ransom's desire to slow modernity's cancellation of the techne.",0,1,0,1,0,720
e,141,modernismmodernity.2016.23.3.651_nonotes.txt,"This palpable dimension of the literary and artistic movements of the early twentieth century could thus be easily absorbed into a genealogy of the newer inhumanisms of our moment, were it not for the salient element that distinguishes it aesthetically in Burstein's estimation, and that is its style-the gestural and even sartorial economy of tone, mood, voice, and rhythm in which the precious humanist ""self' is denounced or banished from the scenery in ""cold modernism"" as such.",0,1,0,0,0,721
e,303,asr.2016.81.3.517_nonotes.txt,"In addition to including the somewhat standard set of control variables to adjust for factors known to influence newspaper selection and coverage, we conducted three additional sets of analyses.",1,0,0,0,0,722
e,303,asr.2016.81.3.447_nonotes.txt,"The continuous low inflation during the second period of neoliberalism beginning in the late YEARs, when labor was still disempowered and growth in the money supply and fiscal deficits surged, is not so puzzling in light of the class power theory.",0,1,0,0,0,723
b,258,nlh.47.1.626112_nonotes.txt,"It is revealing, I think, that, between them, Chakrabarty and Gilroy address all but one of the disciplines that for Baucom comprise the “life sciences.”",1,0,0,0,0,725
b,186,sr.55.2.02_nonotes.txt,"Before exploring this terrain in more detail, however, it will be helpful to understand in broad terms what is meant by the term ballad.",1,0,0,0,0,727
e,204,nlh.47.2.631300_nonotes.txt,This is the lesson of pragmatism.,0,1,0,0,0,728
e,198,ahr.2016.121.4.1141_nonotes.txt,"Second, this metamorphosis was marked by a well-concealed but hardly haphazard retooling of old means focused on entirely different ends.",1,0,0,0,0,729
b,246,ci.42.4.686960_nonotes.txt,"Nonetheless it is striking, half a century later, to see how the conditions of previous criticism had, in effect, set the stage for these interventions, which seem both so individual and so characteristic.",0,1,0,0,0,730
e,219,ci.42.3.685606_nonotes.txt,"In the surveys cited earlier, consumption of TV began to establish itself as a favorite leisure activity in the YEARs, gradually superseding previous favorites.",0,1,0,0,0,731
e,261,ci.42.4.686949_nonotes.txt,This sense of universal brotherhood neither stopped him from owning slaves in Guadeloupe nor from apparently advocating the transportation of American slaves back to Africa.,1,0,0,0,0,732
b,273,asr.2016.81.3.467_nonotes.txt,"Thus, because composite rents create value for both firms and employees, employment relationships are arguably more effective if they are governed by long-term ILM arrangements.",0,1,0,0,0,735
e,291,ci.43.1.677294_nonotes.txt,"Insisting on the importance of such a space, which is neither within truth nor outside of it but around it like a void aura, I certainly do not intend to contradict the view of Spinoza as a critic of superstition and religious authorities.",0,1,0,1,0,736
b,258,pmla.2016.131.2.289_nonotes.txt,Ontological concerns like these have structured thought about copyright since the beginnings of the Romantic period.,0,1,0,0,0,737
b,222,nlh.47.2.631303_nonotes.txt,"Latour is, to my knowledge, the first person to point out that the modernist divide forces a proliferation of hybrids—which is his word for developments such as anthropogenic climate change that cannot be kept to one side of that divide.",0,1,0,1,0,738
b,219,sn.48.1.06_nonotes.txt,"However, by consistently situating such analyses within a postcolonial context, it remains the case that the authors in question tend to be members of the “peripheral” groups themselves—that is, they share their characters’ cultural background—whereas this essay is interested in the kinds of issues that arise when authors attempt to write about characters whose subject position and cultural background they do not share.",0,1,0,0,0,741
b,288,asr.2016.81.1.107_nonotes.txt,"Parallel to cumulative inequality theory’s emphasis on risks and resources, the cumulative exposure model highlights the contingent nature of the development of adult health problems, including how resources may reduce “risks set by trajectories in early childhood”.",1,0,0,0,0,742
b,219,modernismmodernity.2016.23.2.277_nonotes.txt,"It is not surprising that English-speaking audiences knew little of this version of Anouilh's play, for these troubling elements were carefully obscured as the work made its way to the English-speaking stage.",0,1,0,0,0,743
e,237,sr.55.4.01_nonotes.txt,"Conceived as a dramatic lyric, ""Ode to a Nightingale"" from the beginning subordinates abstract formulation to the experiential dynamics of the speaker's mood.",1,0,0,0,0,744
b,279,asr.2016.81.4.828_nonotes.txt,"Specifically, our Bayesian extension of affect control theory accounts for the dynamic fluctuation of identity meanings during social interaction, elucidates how interactants learn and adjust meanings through social experience, and shows how stable patterns of social interaction can emerge from individuals’ uncertain and sometimes noisy perceptions of identities.",0,1,0,0,0,745
b,237,modernismmodernity.2016.23.3.539_nonotes.txt,"The resources for enunciation are themselves consigned to the flames as the poem proceeds to the point at which there is nothing, quite literally, left to express, nothing with which to  express, nothing from which to express, no power to express, no desire to express, nor even (contra Beckett) any obligation to express.",1,0,0,0,0,746
b,279,asr.2016.81.4.828_nonotes.txt,"Accordingly, BayesACT models identities as probabilistic beliefs about the self and other persons.",1,0,0,0,0,747
b,219,pmla.2016.131.3.636_nonotes.txt,It also complicates claims made about fragmentary or composite modernist writing in general.,0,1,0,0,0,748
b,141,modernismmodernity.2016.23.3.573_nonotes.txt,"In this respect, West's unique contribution to the emergence of an inhumanist poetics within modernist genealogies acquires extraordinary meaning, particularly if we recall that that the two main matrixes of European critical theoretical thought in the first part of the twentieth century-Saussurean linguistics and Husserlian phenomenology-could not ultimately overcome the aporias inscribed in the philosophy of the subject inherited by the tradition of philosophical idealism.",0,1,1,0,0,749
b,177,modernismmodernity.2016.23.4.833_nonotes.txt,"Enjoyment itself would be affected, just as its present framework is inseparable from operating, planning, having one's way, subjugating.",0,1,0,0,0,750
e,363,asr.2016.81.3.421_nonotes.txt,"This leaves us with a future research agenda to better understand the economic embeddedness of the elite, and to study the specific social and economic dynamics that ground millionaires in the places where they achieve success.",1,0,0,0,0,752
e,270,asr.2016.81.5.981_nonotes.txt,"As long as race significantly and uniquely shapes how the established white population understands U.S. society and perceptions of others, the potential for racial inequality remains.",0,1,0,0,0,753
e,246,sn.48.4.04_nonotes.txt,"Using textual strategies to make their texts fit their spoken Kurdish narratives has enabled Kurdish writers to gain a larger audience and yet produce a culturally distinct idiom that announces itself as different while being “Persian,” “Turkish,” or “Syrian.”",0,1,0,0,0,754
e,249,sn.48.4.03_nonotes.txt,Z describes herself as a “legal foreigner from Communism region” who comes to the West to be “reeducated” to accept the freedom of capitalism.,1,0,0,0,0,756
e,210,ci.42.2.684355_nonotes.txt,"To take resistance seriously means to recognize that, besides competent actors, besides actors’ competencies, we also have to consider the existence of incompetent actors and the incompetencies of actors.",0,1,0,0,0,757
b,246,sn.48.4.04_nonotes.txt,"The denigration of non-Persian peoples and languages is so internalized and institutionalized that the words “Persia” and “Persian” have come to represent “Iran” and “Iranian,” with the unfortunate consequence of the omission of minority languages and literatures from anthologies and history books.",0,1,0,0,0,758
b,126,ahr.2016.121.4.1114_nonotes.txt,"African Americans, free and enslaved, relied on tree talk, and the Abenaki-speaking American Indians in the Northeast used trees as message-bearers.",0,1,0,0,0,759
b,162,ahr.2016.121.2.461_nonotes.txt,"Belying the common assumption that manual signing is used only when speech is unavailable, Indian sign languages were thus summoned on certain occasions when spoken conversation was possible but silence was preferred, for instance in ceremonial settings or when hunting, as well as in conjunction with formal oratory.",0,1,0,0,0,760
e,237,pmla.2016.131.1.64_nonotes.txt,"Many phrases are repeated in different contexts in A Key, ordered according to a series of imagined European-Native encounters.",1,0,0,0,0,761
b,180,modernismmodernity.2016.23.1.193_nonotes.txt,"Such work necessarily adopts a double focus in relating the cultural expression of one period to its transformed successor, both attending to specificities of reception and distinguishing among modernism as an institutionalized archive, a series of critical and intellectual formations, and a set of styles and techniques.",0,1,1,0,0,762
b,261,ci.42.4.686949_nonotes.txt,"Enchantment is not repressed, it is contraindicated—and also incited, classified, managed.",0,1,0,0,0,764
b,219,modernismmodernity.2016.23.2.277_nonotes.txt,"Set at the moment between fighting and aftermath, when Anouilh's Creon announces to Antigone that Polynices must rot and that ""Eteocles is a hero and a saint for Thebes now,"" the play anticipates De Gaulle's task of presiding over the public process of distinguishing the traitors from the patriots, the loyalists from the collaborators, in postwar France.",1,0,0,0,0,765
e,147,modernismmodernity.2016.23.3.515_nonotes.txt,"While the perfection of time travel is likened to lordly reading in the end-a glimpse into eternity in familiar liberal-humanist terms for ""experiencing the past individual's perceptions, memories, thoughts, desires""-it is also quite clearly a zooming marked by differential scales, one that does not generate aesthetic pleasure in thinking the intersections of one time with a host of others .",0,1,0,0,0,766
b,174,modernismmodernity.2016.23.4.711_nonotes.txt,"This birth had been going on for a long time before modernism, and modernism is far from the only literary response to secularization, but modernism did develop distinctive techniques for representing the secular as more and other than the mere subtraction of religion from political and economic institutions or daily life.",0,1,0,0,0,767
b,303,asr.2016.81.3.517_nonotes.txt,"Similarly, McCammon (YEAR) argues that movements innovate when they experience defeat.",0,1,0,1,0,768
b,192,ci.42.4.686961_nonotes.txt,"A prolific producer of scriptures and revelations, Smith was just as fascinated with the medium of writing for its data processing, even algorithmic powers.",1,0,0,0,0,769
e,114,sr.55.3.01_nonotes.txt,"By reversing the poles of the civilized and the barbaric-by making negro bands into the model of civilization and the Italian Opera ""savage""-Whitman snobbily foregrounds transatlantic genres in the aesthetics of his reception.",0,1,0,1,0,770
b,219,ci.42.2.684357_nonotes.txt,"Dead or diseased animals could sometimes be dressed as fancy cuts and sold at high profit, though more often they were simply carted off to the butchers, made into sausage, and peddled for what the market would bear.",1,0,0,0,0,771
b,177,sr.55.4.03_nonotes.txt,"Though valorizing a thorough historicization of ""The Ancient Mariner,"" Patrick Keane cites the ""surface"" narrative at the end of the poem-""The Mariner's ship ... is eventually overwhelmed and destroyed""-only to discover the ""meaning"" of the episode on the other side of a symbolic equation: ""The historical reference may be the Revolution itself, or Coleridge's own radical 'bark,' this time lost in the whelming tide.""",1,0,0,0,0,772
e,237,sr.55.4.01_nonotes.txt,But any acknowledgement of other lives that one might want to claim for the poem's dramatic rhetoric pales beside the leverage wielded by its historicist literariness.,0,1,1,0,0,773
e,258,pmla.2016.131.2.289_nonotes.txt,Only by a long series of turns and returns through these modes do we learn what texts do.,0,1,0,0,0,774
e,234,pmla.2016.131.1.38_nonotes.txt,"The participatory, communal element of the popular poetry reading, as opposed to the close reading of the text alone or with a class, disturbs its academic critics.",0,1,0,0,0,775
b,246,nlh.47.1.626111_nonotes.txt,"If this kind of question first emerged within ecocriticism in the early YEARs, it has been deepened rather than resolved by the complex imbrication of human and geological agency called the Anthropocene.",0,1,0,0,0,776
b,288,asr.2016.81.4.644_nonotes.txt,"When personal networks expand by reaching out to new actors, multiplexity continues to matter by adding depth to previous relationships.",0,1,0,0,0,778
b,324,asr.2016.81.2.396_nonotes.txt,"Rather, the diffusion of negative information removes the organization as the driving force of the diffusion process.",0,1,0,0,0,779
b,192,modernismmodernity.2016.23.4.813_nonotes.txt,"First, I resituate the question of the rural-a key setting of Latin American ""Boom"" literature-within intertwined histories of global capitalism and literary modernism.",0,1,0,0,0,780
e,189,nlh.47.4.643673_nonotes.txt,"I have also suggested an alternative perspective on the familiar antagonism between the event and the everyday, by considering how the one-day novel inflects the philosophical model of the unforseen event.",0,1,0,0,0,782
e,219,sr.55.2.01_nonotes.txt,"Eidetic manifestations of satirical iconography (political and sartorial), in concert, perhaps, with the words or tune of the song ""Shepherds, I have lost my waist"" would have mingled in spectators' minds with visual images of the action on the stage.",0,1,0,0,0,783
b,192,sr.55.4.04_nonotes.txt,"Scott may appear to safeguard political stability through a nostalgic emphasis on Jeanie's domestic virtue, but this stability is challenged by her potential for public influence and by acts of rebellion.",1,0,0,0,0,784
e,234,nlh.47.4.643671_nonotes.txt,"Community choirs might seem like a trivial matter, but in the fostering of democratic taste-feelings they might well be significant.",1,0,0,0,0,785
b,285,ci.43.1.688305_nonotes.txt,A positive aspect of this scholarly exercise is that it has forced scholars to articulate their research methods and interpretative strategies.,0,1,0,0,0,786
e,132,modernismmodernity.2016.23.4.855_nonotes.txt,"First, instead of being the quintessence of evil, the abject who exemplifies all that is monstrous and dangerous, the enemy becomes, through the play of likenesses that has a special home in poetry, one's kin or mirror image.",0,1,0,0,0,787
e,300,pmla.2016.131.5.1256_nonotes.txt,"Despite the chaotic tone of Pound's note, she affirmed the gravity with which she took his trust in her: I am quite shaken by so much kindness, sacrifice and risk taken for me—speed, patience, definiteness.",1,0,0,0,0,788
e,192,modernismmodernity.2016.23.4.813_nonotes.txt,What happens in the bramble does not concern them.,1,0,0,0,0,789
b,246,sr.55.4.02_nonotes.txt,This politicization occurred in the struggle between different classes over poetry's cultural role: the way verse sounded suggested the class of people for whom it spoke; meter measured patterns of social as well as rhythmical stress.,0,1,0,1,0,790
b,249,sn.48.4.03_nonotes.txt,"If one can talk of a stepmother tongue in this author’s case, then it is Mandarin rather than English.",1,0,0,0,0,791
e,198,sn.48.2.03_nonotes.txt,"And perhaps this aftereffect is unsurprising if we accept that novels can have lives and afterlives of their own, even in contradiction to the intentions of their creators.",0,1,0,0,0,792
b,216,sn.48.1.02_nonotes.txt,Only through knowing the past and the future—the “what has been” and the “what will be”—can we begin to “think ourselves wise.”,0,1,0,0,0,793
b,273,asr.2016.81.3.467_nonotes.txt,Our study spans a period of stability and change and allows us to analyze at a more fine-grained level the proximate mechanisms influencing wage dynamics within work groups.,1,0,0,0,0,794
b,303,asr.2016.81.3.517_nonotes.txt,"For example, Tilly (YEAR) describes how tactical repertoires changed from very personal tactics directed at local-level officials (e.g., tarring and feathering), to more general tactics directed at national governments (e.g., petitions and demonstrations) in the western world starting in the eighteenth century.",0,1,0,1,0,795
b,270,ahr.2016.121.4.1085_nonotes.txt,"Building “civilization” out of anti-slavery in Sierra Leone was a different, although related, project from the emancipation of slaves in British colonies.",0,1,0,0,0,796
b,279,nlh.47.2.631307_nonotes.txt,"My aim is to demonstrate both the diverse nature of contemporary practice and, hence, its conceptual rhyming with Latour’s practice.",0,1,0,0,0,797
b,195,sr.55.1.04_nonotes.txt,"Reflecting on the vigorous encroachments of capital into a society understood as a series of symbiotic localities, residual culture can offer Galt an effective theme of protest, citing the moral ambiguities inherent in a new, dominant network of macroeconomic power.",0,1,0,0,0,798
b,294,asr.2016.81.5.1069_nonotes.txt,"Research is limited, however—particularly based on broadly representative samples—and questions remain open about how gendered meanings of time with children play into well-being in parenting.",1,0,0,0,0,799
e,300,asr.2016.81.1.29_nonotes.txt,The third limitation is that my analysis does not test for possible differences in the temporal variations in the MWP by social class.,1,0,0,0,0,800
b,114,sr.55.3.01_nonotes.txt,The honorifics that once tied these American poets to an Old World canon came to exile them from the canon of American literary study (though Dunbar brackets the shadow canon of AfricanAmerican poetry).,0,1,0,0,0,802
b,201,pmla.2016.131.3.668_nonotes.txt,"Early missionary publishers soon discovered, however, that Sinhalese Buddhism was in many respects not a text-centered tradition and that, between the various hagiographic stories used in popular preaching and the great trove of Pali scriptures guarded by monastic elites, most of them written on palm leaves stored in heavy wooden boxes, there was no single, dominant scriptural text at which Christian pamphlets and tracts could take aim.",0,1,0,0,0,803
b,255,nlh.47.4.643668_nonotes.txt,"But it doesn’t necessarily mean that equation is consistent; to venture that indeed it isn’t means considering how McCarthy has other things in mind for style—for description, to be more precise—aside from communicating doom.",1,0,0,0,0,804
b,303,asr.2016.81.3.517_nonotes.txt,"Tilly (YEAR, YEAR) notes that at any given time, aggrieved citizens have a repertoire of protest tactics they can use when making claims against the state.",0,1,0,1,0,805
b,249,ci.43.1.688293_nonotes.txt,"Amplifying technical autonomy requires an increase in the cognitive capabilities of technical devices, so that distributed agency is preceded by and dependent upon a redistribution of cognition.",0,1,0,0,0,806
b,282,sn.48.2.04_nonotes.txt,"Testimony, on the psychoanalytic model, becomes testimony only by enacting this disjunction, which at once affirms the limitation of language to fully render traumatic experience and the uniqueness of the witnessing subject.",0,1,0,0,0,807
e,270,nlh.47.4.643674_nonotes.txt,"Thus, however painful the psychological enlivening of the truism might be, one might nonetheless feel, perhaps more plausibly in hindsight than in the moment of pain itself, some connection to the wider society that carried the truism forward.",1,0,0,0,0,808
b,234,pmla.2016.131.3.603_nonotes.txt,"It is the very arc, with the same key words and tropes, that Keats drew across ""Ode to a Nightingale.""",1,0,0,0,0,809
b,213,sn.48.3.02_nonotes.txt,"Conjuring does not quite fit into Schlicke’s wider argument that Dickens’s writings were based in nostalgia for forms of entertainment that were on the verge of collapse: itinerant showmen, travelling waxwork displays, open air carnivals.",1,0,0,0,0,811
